Index,Requirement,Ground Truth,Response,Equivalent
6506,whenever ( prop_1 ) or ( prop_2 ),F(prop_1 | prop_2),G((prop_1 | prop_2) -> (prop_1 | prop_2)),False
6507,"at any time either the table has been moved, the motorbike catches fire or the escalator moves",G(escalator_moves | motorbike_catches_fire | table_has_been_moved),G(table_has_been_moved | motorbike_catches_fire | escalator_moves),True
6508,"If (prop_2) occurs and continues until (prop_3), then do (prop_1) and also (prop_4) .",(prop_2 U prop_3) -> (prop_1 & prop_4),(prop_2 U prop_3) -> (prop_1 & prop_4),True
6509,Make sure that at any time (prop_2) or (prop_1) happens and (prop_3) always holds .,(prop_1 | prop_2) & G prop_3,G((prop_2 | prop_1) & G prop_3),False
6510,"For each time instant ( prop_3 ) and ( prop_1 ) should be true , or else ( prop_2 ) .",prop_2 | G(prop_1 & prop_3),G((prop_3 & prop_1) | prop_2),False
6511,You must eventually avoid the active_unstable_beam and communicate the safe_hostile.,F(avoid_active_unstable_beam & communicate_safe_hostile),F(avoid_active_unstable_beam & communicate_safe_hostile),True
6512,"It is always the case that if ( prop_1 ) , then all of the following conditions hold : at a certain time point in the future before the simulation ends ( prop_2 ) .",G(prop_1 -> FG prop_2),G(prop_1 -> F prop_2),False
6513,"Globally , whenever ( prop_1 ) or ( prop_3 ) , then all of the following conditions are true : ( prop_2 ) .",G((prop_1 | prop_3) -> G prop_2),G((prop_1 | prop_3) -> prop_2),False
6514,"first, finally, a train has arrived, and then, eventually, a semaphore is red or the engine stops",G!train_has_arrived | F(train_has_arrived & F(engine_stops | semaphore_is_red)),F(train_has_arrived & F(semaphore_is_red | engine_stops)),False
6515,Ensure that (prop_1),F prop_1,G(prop_1),False
6516,"if at some time ( prop_1 ) , ( prop_2 )",F prop_1 -> prop_2,F(prop_1) -> prop_2,True
6517,"As soon as the event that ( prop_2 ) happens and ( prop_1 ) , then the following condition holds : for every time instant in the future until the end of the simulation , there will be eventually a certain moment in the future , at which ( prop_3 ) .",G((prop_1 & prop_2) -> GF prop_3),G((prop_1 & prop_2) -> G F prop_3),True
6518,repeatedly ( prop_1 ) and ( prop_2 ),G(prop_2 & F prop_1),GF(prop_1 & prop_2),False
6519,every time both the semaphore is red and the motorbike falls down then at some point either the table is old or a train has arrived,G((motorbike_falls_down & semaphore_is_red) -> F(table_is_old | train_has_arrived)),G((semaphore_is_red & motorbike_falls_down) -> F(table_is_old | train_has_arrived)),True
6520,"If (prop_1) has not occurred yet, then keep waiting until either (prop_2) or (prop_3) happens .",!prop_1 U (prop_2 | prop_3),(!prop_1) -> (!prop_1 U (prop_2 | prop_3)),False
6521,"after the elevator rises and the escalator moves, at a certain moment a semaphore is yellow",G((elevator_rises & escalator_moves) -> F semaphore_is_yellow),F(elevator_rises & escalator_moves & F semaphore_is_yellow),False
6522,go through the red or yellow_room to get to the green_room,F((red_room | yellow_room) & F green_room),(!green_room U (red_room | yellow_room)) & F green_room,False
6523,"whenever a bridge closes or the bridge opens then always, both a manager collect claims and the escalator is blocked",G((bridge_closes | bridge_opens) -> G(escalator_is_blocked & manager_collect_claims)),G((bridge_closes | bridge_opens) -> G(manager_collect_claims & escalator_is_blocked)),True
6524,First go to park 5 and then make sure to photograph monument 3,F(park_5 & F(monument_3 & photo)),F(park_5 & F(photo & monument_3)),True
6525,if the sensor captures data then in the future the elevator is open and the motorbike falls down,G(sensor_captures_data -> F(elevator_is_open & motorbike_falls_down)),G(sensor_captures_data -> F(elevator_is_open & motorbike_falls_down)),True
6526,( prop_1 ) and never ( prop_2 ),prop_1 & G!prop_2,prop_1 & G(!prop_2),True
6527,The robot must Please change light_west red and then photo the pedestrian on southeast_4th_street.,change_light_west_red U photo_pedestrian_southeast_4th_street,F(change_light_west_red & F photo_pedestrian_southeast_4th_street),False
6528,"Either record the person on southeast_6th_street happens infinitely often, or get_help happens in the next step.",GF record_person_southeast_6th_street | X get_help,GF(record_person_southeast_6th_street) | X(get_help),True
6529,it will not happen that the bar is up or the elevator is open or the motorbike is driven,G!(bar_is_up | elevator_is_open | motorbike_is_driven),!(bar_is_up | elevator_is_open | motorbike_is_driven),False
6530,"Always do (prop_2), and if you do (prop_3) then also do (prop_1) .",(prop_3 -> prop_1) & G prop_2,G(prop_2 & (prop_3 -> prop_1)),False
6531,"It is always the case that everytime when ( prop_2 ) , and the event that ( prop_3 ) gets detected then the following condition is true : eventually there will exist a certain moment in the future before the end of the execution , at which ( prop_1 ) .",G((prop_2 & prop_3) -> F prop_1),G((prop_2 & prop_3) -> F prop_1),True
6532,"When the transition action that ( prop_1 ) happens , then in response ultimately there must be sometime in the future before the end of the execution , at which the transition action that ( prop_2 ) will get observed , and till then ( prop_3 ) .",G(prop_1 -> (prop_2 U prop_3)),G(prop_1 -> (prop_3 U prop_2)),False
6533,"Either search the toaster happens infinitely often, or search the bowl happens in the next step.",GF search_toaster | X search_bowl,GF search_toaster | X search_bowl,True
6534,Call for help and record the person on northwest_2nd_avenue will each happen at some point.,F get_help & F record_person_northwest_2nd_avenue,F(get_help) & F(record_person_northwest_2nd_avenue),True
6535,"when whenever journey_by flag , do not let_go orange",F journey_by_flag -> !let_go_orange,G(journey_by_flag -> !let_go_orange),False
6536,never ( prop_1 ) or at some time ( prop_2 ),G(!prop_1 | F prop_2),G(!prop_1) | F(prop_2),False
6537,it will not happen that the elevator is open and a bridge opens,G!(bridge_opens & elevator_is_open),G(!(elevator_is_open & bridge_opens)),True
6538,"If change light_west yellow holds and record the car on southeast_9th_street holds next, then get_help holds in the step after that.",G((change_light_west_yellow & X record_car_southeast_9th_street) -> XX get_help),G((change_light_west_yellow & X record_car_southeast_9th_street) -> XX get_help),True
6539,Take a picture of monument 12 and then stay there,F(monument_12 & photo & G monument_12),F(photo & monument_12 & G(monument_12)),True
6540,"If ( prop_2 ) happens and continues to happen until ( prop_1 ) is detected is equivalent to ( prop_4 ) , then ( prop_3 ) .",(prop_4 <-> (prop_2 U prop_1)) -> prop_3,((prop_2 U prop_1) <-> prop_4) -> prop_3,True
6541,"If (prop_3) and (prop_2), then always (prop_1) .",(prop_2 & prop_3) -> G prop_1,(prop_3 & prop_2) -> G prop_1,True
6542,Remain in area 3 at all times,G area_3,G(area_3),True
6543,"if the escalator is blocked and a semaphore is yellow then never, either the semaphore is green or the bar is up",G((escalator_is_blocked & semaphore_is_yellow) -> G!(bar_is_up | semaphore_is_green)),G((escalator_is_blocked & semaphore_is_yellow) -> G(!(semaphore_is_green | bar_is_up))),True
6544,Deliver the surfboard to the loading_dock can only happen after search the skis.,!deliver_surfboard_loading_dock U search_skis,!deliver_surfboard_loading_dock U search_skis,True
6545,"If (prop_1) is equivalent to (prop_3), then (prop_2) is always true .",(prop_1 <-> prop_3) -> G prop_2,(prop_1 <-> prop_3) -> G prop_2,True
6546,"Either (prop_1) and (prop_2) happen at the same time, or (prop_3) happens for all time .",(prop_1 & prop_2) | G prop_3,(prop_1 & prop_2) | G prop_3,True
6547,"if hold apple , when possible journey_to flag",hold_apple -> F journey_to_flag,G(hold_apple -> F journey_to_flag),False
6548,"it will happen that a semaphore is red and, at the same time, the bar is up and the escalator moves",F(bar_is_up & escalator_moves & semaphore_is_red),F (semaphore_is_red & bar_is_up & escalator_moves),True
6549,"If ( prop_4 ) is equivalent to ( prop_2 ) and also ( prop_1 ) , then ( prop_3 ) .",(prop_1 & (prop_2 <-> prop_4)) -> prop_3,((prop_4 <-> prop_2) & prop_1) -> prop_3,True
6550,"always either the car stops or the house collapses implies that absolutely never, both a car stops and an elevator falls",G((car_stops | house_collapses) -> G!(car_stops & elevator_falls)),G(car_stops | house_collapses) -> G(!(car_stops & elevator_falls)),False
6551,"finally, a train has arrived and, finally, the escalator speeds up and a bridge opens afterwards",G!train_has_arrived | F(train_has_arrived & F(bridge_opens & escalator_speeds_up)),F(train_has_arrived & F(escalator_speeds_up & F(bridge_opens))),False
6552,in the future the engine starts or the train stops,F(engine_starts | train_stops),F (engine_starts | train_stops),True
6553,Ensure you go to park 8 and remain in that location forever,FG park_8,F G park_8,True
6554,"when at any time collect orange , get_hold_of pear",F collect_orange -> get_hold_of_pear,G(collect_orange -> F get_hold_of_pear),False
6555,You must Please change light_north green and then photo the car on south_1st_avenue.,change_light_north_green U photo_car_south_1st_avenue,F(change_light_north_green & F photo_car_south_1st_avenue),False
6556,"Globally , everytime when the scenario that ( prop_2 ) gets detected , then all of the following conditions are true : ( prop_1 ) or at the same time point ( prop_3 ) .",G(prop_2 -> (prop_1 | prop_3)),G(prop_2 -> (prop_1 | prop_3)),True
6557,at any time ( prop_1 ) can infer that ( prop_2 ),F prop_1 -> prop_2,G(prop_1 -> prop_2),False
6558,whenever ( prop_1 ) until never ( prop_2 ),F(prop_1 U G!prop_2),G(prop_1 U !prop_2),False
6559,"From some point onwards, get_help never occurs again.",FG!get_help,FG !get_help,True
6560,"If (prop_3), (prop_2) until (prop_1).",prop_3 -> (prop_2 U prop_1),prop_3 -> (prop_2 U prop_1),True
6561,at some time ( prop_1 ) or ( prop_2 ),F(prop_1 | prop_2),F(prop_1 | prop_2),True
6562,advance_to tree or when possible spend_time_at tree,advance_to_tree | F spend_time_at_tree,GF(advance_to_tree | spend_time_at_tree),False
6563,"If it is not the case that ( prop_2 ) is equivalent to ( prop_3 ) , then ( prop_1 ) .",!(prop_2 <-> prop_3) -> prop_1,(!(prop_2 <-> prop_3)) -> prop_1,True
6564,"Whenever idle and pickup the hair-drier are equal, pickup the hair-drier and pickup the skis are equal as well.",G((idle <-> pickup_hair_drier) -> (pickup_hair_drier <-> pickup_skis)),G((idle & pickup_hair_drier) -> (pickup_hair_drier <-> pickup_skis)),False
6565,"If ( prop_4 ) is equivalent to ( prop_3 ) or ( prop_1 ) is true , then ( prop_2 ) .",(prop_1 | (prop_3 <-> prop_4)) -> prop_2,((prop_4 <-> prop_3) | prop_1) -> prop_2,True
6566,never let_go and at any time proceed_to tree,G!let_go & F proceed_to_tree,G(!let_go & FG proceed_to_tree),False
6567,( prop_1 ) until when possible ( prop_2 ),prop_1 U F prop_2,prop_1 U prop_2,False
6568,"From some point onwards, get_help never occurs again.",FG!get_help,FG !get_help,True
6569,Stay in park_2 until you photo of monument_13,park_2 U (monument_13 & photo),park_2 U photo,False
6570,"If (prop_3) implies (prop_2), then it should always be the case that (prop_1) is true .",(prop_3 -> prop_2) -> G prop_1,(prop_3 -> prop_2) -> G prop_1,True
6571,You must Please communicate the safe_rescuer and then deliver_aid the safe_victim.,communicate_safe_rescuer U deliver_aid_safe_victim,F(communicate_safe_rescuer & F deliver_aid_safe_victim),False
6572,"Whenever ( prop_3 ) , and ( prop_2 ) then in response ( prop_1 ) , and simultaneously the scenario that ( prop_4 ) has to get detected .",G((prop_2 & prop_3) -> (prop_1 & prop_4)),G((prop_3 & prop_2) -> (prop_1 & prop_4)),True
6573,repeatedly ( prop_1 ) or ( prop_2 ),G(prop_2 | F prop_1),GF(prop_1 | prop_2),False
6574,whenever the bar has to be repaired and a manager collect claims then it is going to happen that a train has arrived,G((bar_has_to_be_repaired & manager_collect_claims) -> F train_has_arrived),G((bar_has_to_be_repaired & manager_collect_claims) -> F train_has_arrived),True
6575,"Keep (prop_3) true forever, or if (prop_1), then make (prop_2) true .",(prop_1 -> prop_2) | G prop_3,G(prop_3) | G(prop_1 -> F prop_2),False
6576,go_visit flag or put_in bin,go_visit_flag | put_in_bin,go_visit_flag | put_in_bin,True
6577,at some point in time both the manager handles requests and the bar is down after a bridge closes or the escalator moves,G((bridge_closes | escalator_moves) -> F(bar_is_down & manager_handles_requests)),F((manager_handles_requests & bar_is_down) & (bridge_closes | escalator_moves)),False
6578,"It is always the case that whenever ( prop_3 ) or ( prop_1 ) then all of the following conditions hold : there needs to exist sometime in the future before the execution ends , at which in the future before the execution ends uninterruptedly ( prop_2 ) .",G((prop_1 | prop_3) -> FG prop_2),G((prop_3 | prop_1) -> F G prop_2),True
6579,"Go home must hold until geting help does, or else go_home holds forever.",(go_home U get_help) | G go_home,(go_home U get_help) | G go_home,True
6580,"If (prop_1) is equivalent to (prop_2), then at some point (prop_3) should happen .",(prop_1 <-> prop_2) -> F prop_3,((prop_1 <-> prop_2) -> F prop_3),True
6581,"first, finally, either the elevator falls or the brake is pressed, and then, eventually, a bridge closes",G!(brake_is_pressed | elevator_falls) | F((brake_is_pressed | elevator_falls) & F bridge_closes),F((elevator_falls | brake_is_pressed) & F bridge_closes),False
6582,if the escalator moves and the bar is closing then all the time a manager handles requests or a table is old,G((bar_is_closing & escalator_moves) -> G(manager_handles_requests | table_is_old)),(escalator_moves & bar_is_closing) -> G(manager_handles_requests | table_is_old),False
6583,at any time ( prop_1 ) or when possible ( prop_2 ),F(prop_1 | F prop_2),FG(prop_1 | prop_2),False
6584,Sooner or later (prop_1),F prop_1,F prop_1,True
6585,If (prop_1) then (prop_2) if and only if (prop_4) then (prop_3) .,(prop_1 -> prop_2) <-> (prop_4 -> prop_3),(prop_1 -> (prop_2 <-> (prop_4 -> prop_3))),False
6586,"when whenever venture flag , forever hold_on pear",F venture_flag -> G hold_on_pear,G(venture_flag -> G hold_on_pear),False
6587,"Record the pedestrian on east_3rd_avenue and photo the car on northeast_4th_avenue never coincide, yet one of them is always true.",G!(photo_car_northeast_4th_avenue & record_pedestrian_east_3rd_avenue) & G(photo_car_northeast_4th_avenue | record_pedestrian_east_3rd_avenue),G(!(record_pedestrian_east_3rd_avenue & photo_car_northeast_4th_avenue) & (record_pedestrian_east_3rd_avenue | photo_car_northeast_4th_avenue)),True
